bus_stop_num,longitude,latitude
43439,103.75616945628053,1.3511924084638713
63269,103.8890256902302,1.3588460165689709
54571,103.85486545127974,1.3742906456835227
57111,103.82652205636333,1.431290135769882
21379,103.70655997731868,1.3452146755060344
78069,103.95818995198508,1.3686922091324658
26131,103.64969057223568,1.3189785772992146
81169,103.88319010767029,1.3107980045088998
41129,103.81396923925871,1.3253641513927705
24379,103.6659025395462,1.3035899727237867
66389,103.87088922021445,1.351073287938055
21521,103.71459827256615,1.3341022942697849
46979,103.79062281926917,1.43130362503386
24501,103.66475024187241,1.3242017178455998
22041,103.70209477884421,1.3138554588437545
46691,103.79586306692977,1.4382868664714887
43189,103.75684487875976,1.346908612265159
17111,103.77121949965739,1.3179248572410662
53011,103.83824306386201,1.3455705345661317
13201,103.82216292219474,1.3046295719093122
54289,103.85607161046258,1.369123851628661
04151,103.85113399665961,1.295356154649695
28359,103.73126198671402,1.3438844468821896
63079,103.89297562317078,1.3598793762655865
18279,103.78976447257718,1.2884985051396125
44619,103.76775983450122,1.3872227472573495
68121,103.86082024603084,1.4052865326807809
68171,103.85526791536063,1.4270559720555736
68179,103.85555654381852,1.4270341053692046
96371,103.96651638068563,1.3343468193150847
68109,103.86521797485074,1.4044527171564687
62051,103.87764189987405,1.3517528420073368
04219,103.84690920384985,1.2909278093772378
04211,103.84706129384845,1.2904473376015246
75251,103.92792561637013,1.3494762603553394
71069,103.89513721190626,1.338541946585283
71061,103.89510828148897,1.338991333020992
63191,103.8740201795743,1.3643142226346956
45419,103.74847461244487,1.403141340968056
59711,103.84276443698569,1.4182364391386135
60101,103.86010979130697,1.3178703481622565
56099,103.81854910833918,1.3971624497467598
97331,103.97515121488418,1.355829106383874
17169,103.76688005826121,1.3128906715233148
17161,103.76679215606802,1.3124087832828801
12029,103.78249970699851,1.3195662211213188
17189,103.76408892987845,1.3178092666549646
17229,103.76837063225307,1.317242322025049
67431,103.8973523172741,1.3952439585470846
43701,103.75208962221622,1.3484705356164324
